company,title,description,url,published_at,content,sentiment_polarity,sentiment_neg,sentiment_neu,sentiment_pos
Apple,Aurzen Zip tri-fold projector review: mirror anything (without DRM),"Tri-folds are having a moment. Thereâs that impressive Huawei device, my favorite 3-in-1 Apple charger, and now this: the Zip tri-fold projector from a company called Aurzen. Itâs the most gadgety gadget Iâve tested in a long time. The Zipâs heft, tex…",https://www.theverge.com/reviews/621360/aurzen-zip-projector-review-tri-fold-specs-price,2025-02-28,"is a deputy editor and Verge co-founder with a passion for human-centric cities, e-bikes, and life as a digital nomad. He’s been a tech journalist for almost 20 years.

Tri-folds are having a moment. There’s that impressive Huawei device, my favorite 3-in-1 Apple charger, and now this: the Zip tri-fold projector from a company called Aurzen. It’s the most gadgety gadget I’ve tested in a long time.

The Zip’s heft, texture, and hinge stiffness evokes quality at first touch and it’s impressively bright for a compact battery-powered projector that costs $299.

Using it is also a joy. It connects quickly to iPhones over AirPlay and to Android devices over Miracast, Smart View, or similar using Wi-Fi Direct — no hotspot required. It then automatically focuses and aligns the image on any available flat surface including walls, t-shirts, and pillows. It works in both landscape and portrait modes and pairs with Bluetooth headsets for private audio or Bluetooth speakers for a shared experience. The built-in rechargeable battery lasts about 80 minutes in my real-world testing, but you can always plug it into a powerbank or wall jack to extend that.

Using it sucks, however, if you’re trying to stream from services like Netflix and Disney Plus or trying to watch Spotify music videos. That’s because all those companies protect their content with DRM, and Zip’s mirroring feature “doesn’t meet HDCP content protection standards,” according to a popup message I received when trying to stream video from Amazon Prime.

Otherwise, it mirrored everything I could see on my iPhone, Mac, and Android phone, including Plex videos, games, locally stored media, PDFs, PowerPoints, and every app that I opened.

The Zip is so easy to carry and set up that I’ve been using it almost daily over the last few weeks.

8 Verge Score Aurzen Zip projector $ 299 $ 299 The Good Quick to connect to iPhone or Android

80 minutes on rechargeable battery

Surprisingly bright

Incredibly compact The Bad Dongle required to stream from services like Netflix, Prime Video, and Disney Plus

Speaker worse than my phone’s

Auto-keystone won’t perform miracles

No lens cover $299 at Kickstarter How we rate and review products

I used it on a 10-hour train ride to watch downloaded movies with Bluetooth headphones. I’ve used it in the bedroom paired to a Bluetooth speaker to watch a film streamed over Plex with my wife after the kids took over the television. But mostly I’ve been using it on any suitably flat surface to aimlessly flip through my social media feeds or play some casual games on a screen that’s much larger than my iPhone. A friend said he’d love to borrow the Zip projector for PowerPoint presentations at client sites, and I can see it playing a recurring role in my vanlife adventures to come.



The Zip’s Z-shape works either upright for films and YouTube, or on its side for full-screen portrait video favored by TikTok and Instagram Reels. When upright, you can easily adjust the hinges to get just the right angle and image size. When sideways you have to get more creative to avoid obstacles.

You can place it anywhere. Photo by Thomas Ricker / The Verge It really is tiny. Photo by Thomas Ricker / The Verge Watching a downloaded film with my daughter on a train using headphones and an improvised screen. Photo by Thomas Ricker / The Verge Projecting a giant 2-meter tall vertical YouTube Short video on the wall. Photo by Thomas Ricker / The Verge

The autofocus works well, but the auto-keystone correction has a very limited range and works best when the Zip is placed directly in front of the projection surface. If you don’t like the results you can give the projector a little shake to try again — just don’t expect miracles. The Zip’s base is metal so it can be affixed to magnetic mounts, including Aurzen’s own $25 suction-mount.



If streaming services are critical to your usage, then Aurzen offers a bulky $65 CastPlay HDMI dongle as a work around. Modern phones with USB-C ports that support video output can then stream DRM-protected content directly to the Zip using a USB-C to HDMI adapter. It works on my iPhone 15 Pro and Oppo Find X3 Pro with a random adapter I purchased on Amazon for $7, but adds too much cost and complexity to a device that thrives on its simplicity.

Previous Next























1 / 13 Supports casual gameplay.

The Zip projector is great for anyone traveling light, without a laptop or tablet, that still wants a big(ger)-screen entertainment option for the phone they’re carrying. It’s best in dark rooms, but works surprisingly well during the day so long as you don’t mind viewing a smaller image to concentrate all that LED projected light. Color saturation and contrast aren’t great, but they’re passable, even at the Zip’s 720p resolution.

Specs Built-in rechargeable 5000mAh battery

Wi-Fi Direct

Bluetooth 5.4

84 x 78 x 26mm (3.3 x 3.1 x 1 inches)

280g (9.88oz)

On-device power, brightness, volume controls, and capacitive menu buttons

Fan produces about 30dB (from one meter) in brightest mode

Dual 1W speakers

100 ANSI lumens

720P resolution

AurzenHub remote control app is available for iOS and Android

Aurzen tells me that the Zip — currently available for $249 early bird pricing on Kickstarter — will cost $299 starting March 1st. Both prices seem reasonable for the experience provided. The average price will eventually rise to about $349 once it moves to Amazon which is a bit steep for a portable projector that can’t easily stream your favorite shows.

Update, March 2nd: Added price increase to $299 and testing of Aurzen’s HDMI dongle to stream DRM-protected content.",0.9989,0.029,0.834,0.137
Apple,"iPhone 16E review: Eh, it’s alright","The iPhone 16E is everything I love and hate about iOS. FaceTime at your fingertips. A reliable camera. Simplicity. Familiarity. Theyâre the pillars of the iPhone experience, and Appleâs newest phone has âem. My husband picked up the 16E, concerned that…",https://www.theverge.com/reviews/620155/iphone-16e-review-c1-modem-battery-camera,2025-02-27,"is a reviewer with 10 years of experience writing about consumer tech. She has a special interest in mobile photography and telecom. Previously, she worked at DPReview.

The iPhone 16E is everything I love and hate about iOS. FaceTime at your fingertips. A reliable camera. Simplicity. Familiarity. They’re the pillars of the iPhone experience, and Apple’s newest phone has ‘em.

My husband picked up the 16E, concerned that he would have to “learn something new” to use it. He swiped around for a second and said, “Oh. It’s just like my phone.” It is just like his phone — a six-year-old iPhone XR — only updated with a few essential improvements (a faster processor, nicer screen, and a modern camera, that kind of thing) and little else.

That’s the other pillar of the iPhone experience: You get exactly what Apple gives you and nothing more. On Android, you can buy a $500 phone with a fast refresh-rate screen, two rear cameras, seven years of software support, and wireless charging. On iOS, you can buy this $599 phone with one rear camera, a standard 60Hz screen, wireless charging (but no MagSafe), and an ample but unstated amount of software support. Apple has no competition when it comes to phones running iOS. The company can gatekeep these conveniences behind a higher price tag, and that’s simply the way things will be. I’m looking at you, ProMotion.

This is the world the iPhone 16E enters. It’s Apple’s cheapest phone, but it’s not cheap — probably for the aforementioned “lack of competition” reasons. It’s an iPhone that does iPhone things, but it’s probably missing at least one major feature for any given buyer, whether that’s an extra camera or the convenience of a MagSafe ring. If you’re clinging desperately to an older model and want a new iPhone for the least possible money, the 16E is the one to get.

That’s the job of the 16E: be the path of least resistance to blue bubbles. But for a more discerning customer the answer’s not as clear-cut.

The iPhone 16E is the spiritual successor to the iPhone SE, though Apple would rather you not think of it that way. The SE was the company’s budget-friendly line, a kind of close-out bargain bin offer on last generation’s chassis with upgraded internals. The design was wildly outdated by the end, but, hey, it only cost $429. That line appears to have ended with the 16E, which is fully a member of the iPhone 16 series.

Instead of an older design that’s a really good deal, we have a modern design that’s only kind of a deal

But instead of an older design that’s a really good deal, we have a modern design that’s only kind of a deal. It’s $200 cheaper than the $799 iPhone 16 and has a similar 6.1-inch OLED screen. There’s no Dynamic Island — just a notch. And instead of two rear lenses, you get just one: a 48-megapixel main camera and no ultrawide to go with it. You get wired charging, but no MagSafe. The Action Button, but no Camera Control. This, not that. And so on.

There’s a kind of equation that can help determine how much you should care about this list of missing features. How old is your current phone? Do other people in your household use MagSafe accessories that you want to share? Do you even know what MagSafe is? Would you like to follow sports scores at the top of your screen while you do other things on your phone, or are you a Seattle Mariners fan? (Love hurts, guys.) I don’t know what that exact formula is because I barely scraped by in calculus, but just bear it in mind as you read the rest of this review.

The notch lives.

The 16E’s screen is very likely a version of the iPhone 14’s screen, complete with a notch housing the Face ID and front-facing camera array. The regular 16’s screen gets just a little brighter in theory, but in practice they look about the same to me, brightness-wise. The 16E’s screen doesn’t go down to one nit like the 16’s can, which is too bad because it’s honestly cool as hell and handy when you’re trying not to wake up your spouse with a bright phone screen. The notch’s existence also means no Dynamic Island — that’s the pill-shaped cutout Apple introduced with the iPhone 14 Pro, which houses tiny bits of timely info you might want to see at a glance.

All that time-sensitive information, like live sports scores and the proximity of your incoming Uber, is still presented on the 16E’s lock screen. But the Dynamic Island keeps it at the top of your screen while you do other things on your phone. It’s handy, and having gotten used to it, I missed it on the 16E. The extra visual confirmation is nice when you have a timer or screen recording in progress. The Dynamic Island probably won’t be a great loss if you’re used to a phone without it, though.

MagSafe might be another case of “if you’ve never had it then you won’t miss it,” but I’m a little less inclined to shrug off its absence on the 16E. Sure, there’s still Qi wireless charging. And you can always use a case with magnets as a workaround if you want to use MagSafe accessories, even if it’s not an elegant solution. But the beauty of MagSafe is the simplicity, and if you’re a case-hater like me then it’s a handy way to add a Pop Socket or a low-profile wallet to your phone without committing to a case. Aside from the SE, every iPhone from the 12-series onward has MagSafe. It feels like a standard feature now, and it’s hard to understand why Apple left it out.

Spend more money, get more cameras.

The iPhone 16E’s rear camera uses a 48-megapixel sensor that combines pixels to help it better gather light, and it delivers nice images in most situations. There’s no ultrawide camera and therefore no macro photography either. I missed the ultrawide more than once when stepping backward to frame a wide shot wasn’t possible. There’s a decent portrait mode, though it’s the older version where you can’t change the focus point after the fact. Photographic Styles are available to help dial in color reproduction, though they’re also the previous-gen version and you can’t tweak undertones.

This is a camera system most people will be perfectly happy with. If you’re the least bit inclined photographically and want more flexibility — both in focal range and processing options — then consider an iPhone 16 or 16 Pro. But it’s a good camera for a general audience. There’s excellent 4K video recording, optical image stabilization, and reliable color reproduction. A more advanced phone camera would offer better chances of capturing moving subjects in dim light, but this one keeps up in most situations.

Previous Next























1 / 13

Much of the 16E is familiar, but there is one entirely new component: Apple’s C1 modem. This is its debut appearance, and the road to Apple’s first in-house modem was reportedly full of setbacks and delays. I’ve used it for the past week to make FaceTime calls, upload large video files in crowded places, and stream YouTube on the bus. I tested it alongside a regular iPhone 16 equipped with a Qualcomm-made modem — both on Verizon — and I didn’t see any consistent difference in performance between the two.

Every time I thought the iPhone 16 was faring better with video call quality or upload speeds, I’d try the same test again and the 16E would come out ahead. If I were none the wiser, I wouldn’t have given the modem a second thought as I used the phone. Given the difficulty Apple seemingly encountered building this thing and the complexity of a cellular modem, “it seems fine” is actually a great outcome for the C1.

Apple claims switching to its own modem has allowed it to squeeze a little more battery life out of the 16E, offering “the best battery life ever on a 6.1-inch iPhone,” according to its press release. Battery life certainly seems good. I spent an afternoon out of the house using a lot of navigation, streaming a podcast, testing connectivity, and watching YouTube. I clocked about five hours of screen time and was only down to 41 percent by the end of the day. I’m confident that most people could get through a day comfortably on this battery, but that’s not my biggest concern. I’m more curious about long-term battery health — Apple’s recent track record here is spotty — and there’s just no way of knowing that after a week of testing.

The 16E only comes in black or white, but at least this fuchsia case is hot.

The other upgrade here is Apple Intelligence. Maybe you’ve heard of it? Or seen it on a billboard? Or in a commercial a few dozen times? Apple would like us to think of its AI as a marquee feature on the 16E, but Apple Intelligence just doesn’t feel like one — not yet, anyway. But it’s all here: the AI writing tools, Image Playground, notification summaries, and the updated Siri with a ChatGPT extension. It’s all pretty forgettable right now.

Case in point: it took me several days to notice that Apple Intelligence wasn’t running on the 16E I was testing, despite having the Apple Intelligence option turned on. I sorted it out — I guess something about the way I set it up prevented the necessary AI models from downloading — but this says a lot about how useful Apple Intelligence is right now. The most interesting stuff is yet to come, and the 16E will be ready for it, which is nice. But I definitely wouldn’t let Apple Intelligence be a deciding factor in picking this phone versus, say, an iPhone 15.

The 16E makes more sense if you think Apple Intelligence is an essential feature.

That highlights where I’m stuck trying to figure out the 16E. If you’re coming from an older iPhone like an 11, don’t want to spend a lot, and don’t care about MagSafe or an ultrawide camera, then the 16E kind of makes sense. But a hundred dollars more will get you a new iPhone 15 with MagSafe, the Dynamic Island, and an ultrawide camera, though there’s no Apple Intelligence or action button.

The 16E feels like it should offer the essentials, but it’s hard to say what’s an essential iPhone feature and what’s not. It’s probably more like a combination of features, and for some people, the 16E likely offers a combination they’ll be happy with. Specifically, I mean people like my husband and anyone else with an old iPhone who is uninterested in learning what MagSafe is, rarely takes pictures, and just wants a dang iPhone. The 16E covers those essentials. For someone who wants more flexibility from their smartphone’s camera or its system of accessories, this isn’t the iPhone for you.

I’d rather have a cool magnetic accessory system and a neat quick-glance display feature built into my phone than Apple Intelligence, especially for $600. It doesn’t quite add up for me, but maybe the math looks a little different for you.",0.9997,0.042,0.819,0.14
Apple,Apple will let parents share their kids’ ages to limit app access,"Apple announced in a whitepaper that it plans to introduce a bunch of new child safety features, including letting parents share their kids’ age ranges with apps, refreshing the App Store’s age ratings system, and making it easier for parents to set up Child …",https://www.theverge.com/news/621195/apple-parents-kids-accounts-share-age-ranges,2025-02-27,"is a news editor covering technology, gaming, and more. He joined The Verge in 2019 after nearly two years at Techmeme.

Apple announced in a whitepaper that it plans to introduce a bunch of new child safety features, including letting parents share their kids’ age ranges with apps, refreshing the App Store’s age ratings system, and making it easier for parents to set up Child Accounts for their kids. The company says it will introduce the features “this year.”

Companies like Meta, Snap, and X have called for platforms to be responsible for verifying the ages of users at the OS or app store level. Apple also reportedly lobbied against a proposed bill in Louisiana that would have required the company to enforce age restrictions.

In the whitepaper, Apple argues that age verification “at the app marketplace level” wouldn’t be ideal, as it would require users to hand over “sensitive personally identifying information” to the company. “That’s not in the interest of user safety or privacy,” Apple says.

The age sharing system gestures in that direction without going so far as to fully verify each user’s age. With the age range feature, “parents can allow their kids to share the age range associated with their Child Accounts with app developers,” Apple says.

The age range will “be shared with developers if and only if parents decide to allow this information to be shared,” and parents will be able to disable sharing. The feature also won’t “provide kids’ actual birthdates.” Developers will be able to request the age ranges with a new API that Apple says is a “narrowly tailored, data-minimizing, privacy-protecting tool to assist app developers who can benefit from it.”

“Today’s announcement is a positive first step, however, developers can only apply these age-appropriate protections with a teen’s approval,” Meta spokesperson Jamie Radice says in a statement to The Verge. “Parents tell us they want to have the final say over the apps their teens use, and that’s why we support legislation that requires app stores to verify a child’s age and get a parent’s approval before their child downloads an app.”

As for App Store ratings will expand from four thresholds to five; the new categories will be Age 4 plus, 9 plus, 13 plus, 16 plus, and 18 plus. In their app listings, developers will be asked to highlight “whether apps contain user-generated content or advertising capabilities that can impact the presence of age-inappropriate content” and if apps have their own content controls.

Apple says that the App Store won’t show kids apps with age ratings “in the places where we feature apps on our storefront” that are higher than what their parents set on their accounts.

As for Child Accounts, Apple says that it will introduce a new setup process and let parents fix the age associated with the account if it wasn’t set up correctly.

Update, February 27th: Added Meta statement.",0.9919,0.01,0.886,0.104
Apple,Rare Apple Prototypes and Apple-1 Go Up for Auction,"Unique Apple products, vintage devices, prototypes, and documents signed by Steve Jobs often fetch thousands of dollars when sold off, and RR Auction is auctioning off a new round of rare Apple products as of today.





An operational Apple-1 Computer with i…",https://www.macrumors.com/2025/02/27/apple-1-apple-prototypes-auction/,2025-02-27,"Unique Apple products, vintage devices, prototypes, and documents signed by Steve Jobs often fetch thousands of dollars when sold off, and RR Auction is auctioning off a new round of rare Apple products as of today.



An operational Apple-1 Computer with is up for sale, and could fetch up to $300,000. The machine is known as the ""Bayville"" Apple-1, and is number 91 on the Apple-1 Registry. The Apple-1 was the first computer sold by Apple co-founders Steve Jobs and Steve Wozniak, and a limited number of the machines remain available.

The Apple-1 is in good condition with clear labeling and no peeling on the board. It comes with an original manual with a handwritten note by Daniel Kottke, who was Apple employees number 12.

There are two checks signed by Steve Jobs that could sell for upwards of $25,000, and a rare Apple II Computer with and Rev. 0 logic board and ventless case that could sell for $30,000.



Several EVT (Engineering Validation Test) prototype devices are up for auction as well, such as a Macintosh Portable in a clear case. The Macintosh Portable, released in 1989, was the first battery-powered Apple laptop. Because it weighed more than 16 pounds and was expensive, it wasn't a major success and there are few available, and fewer with a prototype transparent case. Given the rarity of the device, it could sell for $50,000+.



There are also EVT or PVT versions of the iPod Classic, iMac G3, Power Mac G4 Cube, Power Macintosh, and Macintosh TV, all of which could sell for thousands.

All of the Apple devices up for sale can be found on the RR Auction site.",0.7257,0.025,0.918,0.057
Apple,Apple iPhone 16e Review: Questionable Value,Apple’s latest $599 iPhone isn’t the best bang for your buck.,https://www.wired.com/review/apple-iphone-16e/,2025-02-27,"The iPhone 16e isn't for me. If you're an avid tech enthusiast and Apple fan, it's probably not for you either. It's for the person holding on to an iPhone 8 Plus or iPhone X, ready to upgrade because their more than seven-year-old smartphone isn't working too well nowadays. They want a new phone, and it just needs to be an iPhone.

A part of my brain won't stop thinking about whether this nearly once-in-a-decade upgrade for these folks wouldn't be better served if Apple had included its nice-to-have amenities, like MagSafe or the ultra-wideband chip for improved AirTags tracking. Even lacking these features, the price of the iPhone 16e feels $100 too high considering the many excellent competing phones in this bracket. It also makes the iPhone lineup confusing—it's $170 more than Apple's previous iPhone SE that's no longer available.

I have spent much of my time this past week using the iPhone 16e and thinking about its $599 MSRP, which naturally must mean that something is awry. This may not matter much to people in the US, who favor purchasing through carriers that subsidize the cost, though they're still paying for a $600 (locked) phone spread over a few years. But when the used iPhone marketplace is healthy and thriving, it feels as though anyone considering an iPhone 16e will find better value with an iPhone 15 or iPhone 15 Pro.

Cell Boost

The best iPhone 16e feature? Battery life. Considering this is a 6.1-inch iPhone, which historically perform the lowest in battery tests, this is a welcome surprise. With average use over the past week, I struggled to bring the phone below 50 percent. (It usually hovered around 51 or 49 percent by bedtime.) Yes, that means the iPhone 16e has better battery life than the iPhone 16.

On one particular day when I used it for GPS navigation, music streaming, and picture snapping, it was left with around 30 percent before bed. And another busy day, I hit nearly nine hours of screen-on time and had 15 percent in the tank. That's excellent. It's still not the best iPhone battery life in the lineup—that'd be the iPhone 16 Pro Max and iPhone 16 Plus—but it's enough to keep that battery anxiety at bay when you're out and about.

Apple claims this battery boost is in part thanks to the first-ever Apple-designed C1 modem inside the phone. Apple spent years building this connectivity chip to reduce its reliance on partners like Qualcomm, and it seems to have paid off. I didn't experience any issues with cellular connectivity over the past week with the AT&T eSIM Apple provided, though this also could depend on region. (I'm in New York City.) I ran speed tests via Ookla on various phones alongside the iPhone 16e and did not find anything out of the ordinary. That said, remember Antennagate? We'll have to wait and see how the C1 modem performs in the hands of far more people across the world.",0.9934,0.034,0.845,0.121
Apple,Apple’s Dictation App Is Mistaking the Word ‘Racist’ for ‘Trump’,"Apple has claimed that the bug is the result of ""phonetic overlap.""",https://gizmodo.com/apples-dictation-app-is-mistaking-the-word-racist-for-trump-2000568413,2025-02-26,"A recently discovered bug in iPhone’s dictation app caused it to swap out the word “Trump” for “racist,” in a development that is sure to have liberals chortling and conservatives fuming.

The issue was first noted by users of TikTok and other social media sites, who found that when they said the word “racist,” the app would instead briefly deliver the name of our current president, as Variety first reported. Apple has since confirmed that its app does sometimes confuse one word with another. “We are aware of an issue with the speech recognition model that powers Dictation and we are rolling out a fix today,” an Apple representative told Variety.

How does Apple explain this bizarre mixup? The company has claimed that its speech-recognition feature “may temporarily display words with some phonetic overlap before landing on the correct word.” Theoretically, that makes sense but I think it’s somewhat questionable how much Trump’s name and “racist” have in common phonetically. Variety claims that its own tests “indicate that other words that can produce ‘trump’ include ‘ramp,’ ‘rhubarb,’ ‘rhythmic’ and ‘ruffles.'” A broad overall takeaway could just be that Apple’s dictation app sucks. Notably, Apple has been gradually integrating AI with its products.

SHOCKING iPhone betrayal: Say 'racist,' see 'TRUMP' pop up! This was an accident, right? pic.twitter.com/zXbFsgsPVM — Breaking911 (@Breaking911) February 25, 2025

One TikTok influencer account noted that she had been able to reproduce the bug at least twice, and provided a video of the transcription jumping from “Trump” to “racist.” “How do they do that? That’s scary,” she says, in the video.

Gizmodo reached out to Apple for comment and more information on the bug.

This is sure to do little to assuage concerns by conservatives that Big Tech is out to get them. Even though—since the election—the tech industry has overwhelmingly stepped up to kiss Trump’s ass, conservatives have long suspected that the tech oligarchy is not on their side. For the most part, tech’s perceived slights against the MAGA world have been palpable, if notably small fry. Previous scandals involved an election-related incident last summer when Amazon Alexa was caught encouraging voters to vote for Kamala Harris but couldn’t give similar reasons for Trump, and Google’s much-maligned AI image generator, which kicked off the whole “Black vikings” debacle.",-0.9837,0.105,0.856,0.039
Apple,More than 1 billion people are now watching podcasts on YouTube every month,"YouTube isn’t a podcast app, but that hasn’t stopped it from becoming the number one place people who want to consume online radio shows now turn to. According to the company, a staggering 1 billion people are tuning into podcasts every month on YouTube. That…",https://www.theverge.com/news/619720/youtube-podcasts-one-billion-monthly-views,2025-02-26,"is a weekend editor who covers the latest in tech and entertainment. He has written news, reviews, and more as a tech journalist since 2020.

YouTube isn’t a podcast app, but that hasn’t stopped it from becoming the number one place people who want to consume online radio shows now turn to. According to the company, a staggering 1 billion people are tuning into podcasts every month on YouTube. That’s not just more than either Apple or Spotify can claim — it utterly lays them to waste.

In 2023, Spotify reported it had 100 million regular podcast listeners, and touted that half a billion people had listened to a podcast on its platform since 2019 when it started its push into the world of online radio shows. Apple tends to come out behind Spotify in third-party measurements. If a full eighth of the world’s population uses YouTube for podcasts, it seems like that’s probably where the action is.

Reaching that big chunk of audience takes extra work for podcasters, though. Listeners can’t turn just off their phone’s screen to listen unless they’re paying for YouTube Premium, and people may not want to stare at a static image for an hour straight. That means doing video to really make it count.

Making video for YouTube is far more expensive than it used to be. In a newsletter earlier this month, cooking creator Carla Lalli Music, formerly of Bon Apetit, said it cost her $3,500 to shoot a single video for the platform. Those were more complicated than a podcast video, but it still speaks to the platform’s demand for quality in order to get off the ground. YouTube says that more than 400 million hours of podcasts were watched on TVs alone last year. Video clearly matters; creators can’t just turn on their webcams and get results.

Reaching YouTube’s audience also means playing by YouTube’s rules. The platform doesn’t work with RSS feeds in the same way that most other podcast platforms do — every podcast has to become a native YouTube video. That requires them to play by YouTube’s ad rules, too, and use YouTube’s ad systems. Podcasters can’t serve ads the same way they do everywhere else, and they can’t get the same metrics they’d normally use to sell advertisers on their reach and success.

Still, that tradeoff has clearly been worth it to a great many creators, and YouTube’s stats today show why. It may not be a traditional podcast platform, but it’s a big one that podcasters can’t ignore.",0.9655,0.042,0.867,0.091
Apple,Apple AI tool transcribed the word 'racist' as 'Trump',Experts have questioned the company's explanation that it is due to the two words being similar.,https://www.bbc.com/news/articles/c5ymvjjqzmeo,2025-02-26,"Apple AI tool transcribed the word 'racist' as 'Trump'

26 February 2025 Share Save Imran Rahman-Jones Technology reporter Share Save

Reuters

Apple says it is working to fix its speech-to-text tool after some social media users found that when they spoke the word ""racist"" into their iPhones it typed it out as ""Trump."" The tech giant has suggested the issue with its Dictation service has been caused by a problem it has distinguishing between words with an ""r"" in them. ""We are aware of an issue with the speech recognition model that powers Dictation and we are rolling out a fix today,"" an Apple spokesperson said. However an expert in speech recognition told the BBC this explanation was ""just not plausible."" Peter Bell, professor of speech technology at the University of Edinburgh, said it was more likely that someone had altered the underlying software that the tool used.

Videos shared online show people speaking the word ""racist"" into the Dictation tool. Sometimes it is transcribed correctly - but on other occasions it is turned into ""Trump"", before being quickly restored to the correct word. The BBC has not been able to replicate the mistake, suggesting Apple's fix is already taking effect. Prof Bell said Apple's explanation of phonetic overlap did not make sense because the two words were not similar enough to confuse an artificial intelligence (AI) system. Speech-to-text recognition models are trained by inputting clips of real people speaking alongside an accurate transcript of what they say. They are also taught to understand words in context - for example, they could distinguish the word ""cup"" from ""cut"" if it was within the phrase ""a cup of tea"". Prof Bell says the situation with Apple is unlikely to be a genuine mistake with its data because its English language model would be trained on hundreds of thousands of hours of speech, which should give it a high level of accuracy. For ""less well-resourced languages"" he said it could be an AI training issue. But he said in this case: ""it probably points to somebody that's got access to the process."" A former Apple employee who worked on its AI assistant Siri told the New York Times: ""This smells like a serious prank.""",-0.34,0.055,0.895,0.049
Apple,"Amazon Just Slashed Apple AirPods Pro 2 Price, Now Under $200 for a Limited Time",Whether you love Chappell Roan or Doechii (or both!) you'll agree that these earbuds are where it's at.,https://gizmodo.com/amazon-just-slashed-apple-airpods-pro-2-price-now-under-200-for-a-limited-time-2000566946,2025-02-25,"Apple’s latest AirPods Pro 2 are pushing the boundaries of what we expect from wireless earbuds, packing some serious upgrades over their predecessor. Beyond just being premium earbuds, they’re now pioneering hearing health features with clinical-grade protection and testing capabilities, making them more than just a way to listen to your favorite tunes.

See at Amazon

Amazon’s slashed the price of these next-gen earbuds to $199, down from their usual $249 price tag. This 20% discount matches previous all-time lows, making it an excellent time to upgrade your audio game.

Why AirPods Pro 2

The standout feature has to be the improved Active Noise Cancellation, which now blocks up to twice as much background noise as the previous generation. Pair that with the new Adaptive Audio that automatically adjusts to your environment, and you’ve got earbuds that actually understand your surroundings.

Sound quality gets a significant boost thanks to the H2 chip and custom-built drivers, delivering those crisp highs and deep bass you’d expect from premium earbuds. For calls, the Voice Isolation feature makes sure you come through crystal clear, even in noisy environments.

Battery life is solid – you’re looking at 6 hours of listening time with noise cancellation on, and the case adds another 24 hours. Speaking of the case, it’s now IP54 dust and water-resistant (just like the buds), and includes some neat features like Precision Finding and a built-in speaker to help you locate misplaced earbuds.

The fit is more customizable than ever, with four tip sizes (XS to L) included in the box. This matters because a good seal is crucial for both sound quality and the effectiveness of features like noise cancellation and the new personalized Spatial Audio. That makes it sound like you’re center stage, right in front, at the show, with everyone getting absorbed in the music all around you. But you’re just in your living room.

For iOS users, these earbuds integrate seamlessly with your devices, offering conveniences like automatic device switching and hands-free Siri access – you can even respond to Siri with head gestures now. At $199, while still premium-priced, you’re getting some of the most advanced earbuds on the market with features that justify the investment.

So if you’re ready to level up your earbud game, you really can’t do much better than AirPods Pro 2, especially while they’re on sale at this price point. Now’s your chance to lock a pair in, so be sure to do so before they’re gone for good at this discount.

See at Amazon",0.9912,0.019,0.85,0.131
Apple,"Tile’s Latest Bluetooth Tracker Hits an All-Time Low, Now Cheaper Than Apple AirTag",Just attach this tracker to your most important items and you'll be good to go.,https://gizmodo.com/tiles-latest-bluetooth-tracker-hits-an-all-time-low-now-10-cheaper-than-apple-airtag-2000567627,2025-02-25,"In a world where we’re constantly juggling multiple devices and belongings, losing track of essential items has become an all-too-common frustration. The Tile Mate offers a simple yet effective solution to this daily challenge, serving as a reliable tracker for everything from keys to bags, with features that go beyond just finding lost items.

Amazon has marked down the Tile Mate to just $18, dropping from its regular price of $25. This 28% discount represents a solid opportunity to try out this popular tracking device without breaking the bank.

See at Amazon

Find everything you need in a flash

The Tile Mate’s 350-foot Bluetooth range makes it perfect for locating items around your home or office. When something goes missing, you can simply open the app and make your Tile ring, or check its last known location on the map. It works both ways too – if your phone is the thing that’s gone missing, double-pressing the Tile button will make your phone ring, even when it’s on silent.

Battery life is a strong point here, with up to three years of use before needing a replacement. The device is also water-resistant with an IP68 rating, meaning it can handle rain, splashes, and brief submersion without issue.

One of the Tile Mate’s standout features is its integration with Life360, allowing families to keep track of both items and loved ones on a single map. This ecosystem approach makes it particularly valuable for households already using Life360 for family coordination.

The new SOS feature adds an extra layer of personal safety, letting users discreetly alert loved ones in uncomfortable or dangerous situations. This transforms the Tile Mate from a simple item finder into a potential safety device.

Cross-platform compatibility means it works seamlessly with both iOS and Android devices, making it a practical choice for mixed-device households. The free Tile app provides a straightforward interface for managing all your tracked items.

At $18, the Tile Mate represents an affordable entry point into the world of item tracking. Whether you’re frequently misplacing your keys, want to safeguard valuable items, or need a reliable way to keep tabs on family belongings, this discounted price makes it an appealing option for both first-time users and those looking to expand their existing Tile network.

If you’re someone who loses things often and needs a nudge in the right direction to make sure you can keep track of them, this tracker is for you.

See at Amazon",0.9884,0.044,0.822,0.134
